Areaname,Land Area
Montgomery_North Carolina_UnitedStates,491.76
Moore_North Carolina_UnitedStates,697.84
Nash_North Carolina_UnitedStates,540.41
New Hanover_North Carolina_UnitedStates,191.53
Northampton_North Carolina_UnitedStates,536.59
Onslow_North Carolina_UnitedStates,762.74
Orange_North Carolina_UnitedStates,397.96
Pamlico_North Carolina_UnitedStates,336.54
Pasquotank_North Carolina_UnitedStates,226.88
Pender_North Carolina_UnitedStates,869.8
Perquimans_North Carolina_UnitedStates,247.09
Person_North Carolina_UnitedStates,392.32
Pitt_North Carolina_UnitedStates,651.98
Polk_North Carolina_UnitedStates,237.79
Randolph_North Carolina_UnitedStates,782.52
Richmond_North Carolina_UnitedStates,473.82
Robeson_North Carolina_UnitedStates,949.22
Rockingham_North Carolina_UnitedStates,565.55
Rowan_North Carolina_UnitedStates,511.37
Rutherford_North Carolina_UnitedStates,564.15
Sampson_North Carolina_UnitedStates,944.74
Scotland_North Carolina_UnitedStates,318.85
Stanly_North Carolina_UnitedStates,395.09
Stokes_North Carolina_UnitedStates,448.86
Surry_North Carolina_UnitedStates,532.17
Swain_North Carolina_UnitedStates,528.0
Transylvania_North Carolina_UnitedStates,378.53
Tyrrell_North Carolina_UnitedStates,389.04
Union_North Carolina_UnitedStates,631.52
Vance_North Carolina_UnitedStates,253.52
Wake_North Carolina_UnitedStates,835.22
Warren_North Carolina_UnitedStates,428.46
Washington_North Carolina_UnitedStates,348.14
Watauga_North Carolina_UnitedStates,312.56
Wayne_North Carolina_UnitedStates,553.09
Wilkes_North Carolina_UnitedStates,754.28
Wilson_North Carolina_UnitedStates,368.17
Yadkin_North Carolina_UnitedStates,334.83
Yancey_North Carolina_UnitedStates,312.6
Adams_North Dakota_UnitedStates,987.62
Barnes_North Dakota_UnitedStates,1491.55
Benson_North Dakota_UnitedStates,1388.71
Billings_North Dakota_UnitedStates,1148.85
Bottineau_North Dakota_UnitedStates,1668.42
Bowman_North Dakota_UnitedStates,1161.81
Burke_North Dakota_UnitedStates,1103.57
Burleigh_North Dakota_UnitedStates,1632.65
Cass_North Dakota_UnitedStates,1764.94
Cavalier_North Dakota_UnitedStates,1488.75
Dickey_North Dakota_UnitedStates,1131.47
Divide_North Dakota_UnitedStates,1260.79
Dunn_North Dakota_UnitedStates,2008.46
Eddy_North Dakota_UnitedStates,630.17
Emmons_North Dakota_UnitedStates,1510.44
Foster_North Dakota_UnitedStates,635.45
Golden Valley_North Dakota_UnitedStates,1000.79
Grand Forks_North Dakota_UnitedStates,1436.38
Grant_North Dakota_UnitedStates,1659.14
Griggs_North Dakota_UnitedStates,708.82
Hettinger_North Dakota_UnitedStates,1132.22
Kidder_North Dakota_UnitedStates,1351.19
LaMoure_North Dakota_UnitedStates,1145.94
Logan_North Dakota_UnitedStates,992.82
McHenry_North Dakota_UnitedStates,1873.95
McIntosh_North Dakota_UnitedStates,974.73
McKenzie_North Dakota_UnitedStates,2760.32
McLean_North Dakota_UnitedStates,2110.88
Mercer_North Dakota_UnitedStates,1042.96
Morton_North Dakota_UnitedStates,1926.27
Mountrail_North Dakota_UnitedStates,1825.3
Nelson_North Dakota_UnitedStates,981.78
Oliver_North Dakota_UnitedStates,722.51
Pembina_North Dakota_UnitedStates,1118.69
Pierce_North Dakota_UnitedStates,1018.6
Ramsey_North Dakota_UnitedStates,1186.85
Ransom_North Dakota_UnitedStates,862.36
Renville_North Dakota_UnitedStates,877.05
Richland_North Dakota_UnitedStates,1435.78
Rolette_North Dakota_UnitedStates,903.08
Sargent_North Dakota_UnitedStates,858.51
Sheridan_North Dakota_UnitedStates,972.38
Sioux_North Dakota_UnitedStates,1094.09
Slope_North Dakota_UnitedStates,1214.92
Stark_North Dakota_UnitedStates,1334.74
Steele_North Dakota_UnitedStates,712.22
Stutsman_North Dakota_UnitedStates,2221.72
Towner_North Dakota_UnitedStates,1024.56
Traill_North Dakota_UnitedStates,861.95
Walsh_North Dakota_UnitedStates,1281.93
Ward_North Dakota_UnitedStates,2013.28
Wells_North Dakota_UnitedStates,1271.05
Williams_North Dakota_UnitedStates,2077.4
Adams_Ohio_UnitedStates,583.87
Allen_Ohio_UnitedStates,402.5
Ashland_Ohio_UnitedStates,422.95
Ashtabula_Ohio_UnitedStates,701.93
Athens_Ohio_UnitedStates,503.6
Auglaize_Ohio_UnitedStates,401.39
Belmont_Ohio_UnitedStates,532.13
Brown_Ohio_UnitedStates,490.02
Butler_Ohio_UnitedStates,467.06
Carroll_Ohio_UnitedStates,394.61
Champaign_Ohio_UnitedStates,428.67
Clark_Ohio_UnitedStates,397.47
Clermont_Ohio_UnitedStates,452.1
Clinton_Ohio_UnitedStates,408.68
Columbiana_Ohio_UnitedStates,531.89
Coshocton_Ohio_UnitedStates,563.91
Crawford_Ohio_UnitedStates,401.79
Cuyahoga_Ohio_UnitedStates,457.19
Darke_Ohio_UnitedStates,598.1
Defiance_Ohio_UnitedStates,411.46
Delaware_Ohio_UnitedStates,443.1
Erie_Ohio_UnitedStates,251.56
Fairfield_Ohio_UnitedStates,504.41
Fayette_Ohio_UnitedStates,406.36
Franklin_Ohio_UnitedStates,532.19
Fulton_Ohio_UnitedStates,405.44
Gallia_Ohio_UnitedStates,466.53
Geauga_Ohio_UnitedStates,400.16
Greene_Ohio_UnitedStates,413.73
Guernsey_Ohio_UnitedStates,522.25
Hamilton_Ohio_UnitedStates,405.91
Hancock_Ohio_UnitedStates,531.36
Hardin_Ohio_UnitedStates,470.41
Harrison_Ohio_UnitedStates,402.34
Henry_Ohio_UnitedStates,416.01
Highland_Ohio_UnitedStates,553.08
Hocking_Ohio_UnitedStates,421.32
Holmes_Ohio_UnitedStates,422.53
Huron_Ohio_UnitedStates,491.5
Jackson_Ohio_UnitedStates,420.3
Jefferson_Ohio_UnitedStates,408.33
Knox_Ohio_UnitedStates,525.49
Lake_Ohio_UnitedStates,227.49
Lawrence_Ohio_UnitedStates,453.37
Licking_Ohio_UnitedStates,682.5
Logan_Ohio_UnitedStates,458.43
Lorain_Ohio_UnitedStates,491.1
Lucas_Ohio_UnitedStates,340.86
Madison_Ohio_UnitedStates,465.88
Mahoning_Ohio_UnitedStates,411.62
Marion_Ohio_UnitedStates,403.76
Medina_Ohio_UnitedStates,421.36
Meigs_Ohio_UnitedStates,430.1
Mercer_Ohio_UnitedStates,462.45
Miami_Ohio_UnitedStates,406.58
Monroe_Ohio_UnitedStates,455.72
Montgomery_Ohio_UnitedStates,461.55
Morgan_Ohio_UnitedStates,416.42
Morrow_Ohio_UnitedStates,406.08
Muskingum_Ohio_UnitedStates,664.58
Noble_Ohio_UnitedStates,398.01
Ottawa_Ohio_UnitedStates,254.92
Paulding_Ohio_UnitedStates,416.44
Perry_Ohio_UnitedStates,407.97
Pickaway_Ohio_UnitedStates,501.32
Pike_Ohio_UnitedStates,440.28
Portage_Ohio_UnitedStates,487.38
Preble_Ohio_UnitedStates,424.12
Putnam_Ohio_UnitedStates,482.52
Richland_Ohio_UnitedStates,495.27
Ross_Ohio_UnitedStates,689.19
Sandusky_Ohio_UnitedStates,408.45
Scioto_Ohio_UnitedStates,610.21
Seneca_Ohio_UnitedStates,551.02
Shelby_Ohio_UnitedStates,407.68
Stark_Ohio_UnitedStates,575.27
Summit_Ohio_UnitedStates,412.75
Trumbull_Ohio_UnitedStates,618.3
Tuscarawas_Ohio_UnitedStates,567.64
Union_Ohio_UnitedStates,431.73
Van Wert_Ohio_UnitedStates,409.16
Vinton_Ohio_UnitedStates,412.36
Warren_Ohio_UnitedStates,401.31
Washington_Ohio_UnitedStates,631.97
Wayne_Ohio_UnitedStates,554.93
Williams_Ohio_UnitedStates,420.97
Wood_Ohio_UnitedStates,617.21
Wyandot_Ohio_UnitedStates,406.87
Adair_Oklahoma_UnitedStates,573.48
Alfalfa_Oklahoma_UnitedStates,866.46
Atoka_Oklahoma_UnitedStates,975.52
Beaver_Oklahoma_UnitedStates,1814.67
Beckham_Oklahoma_UnitedStates,901.81
Blaine_Oklahoma_UnitedStates,928.42
Bryan_Oklahoma_UnitedStates,904.47
Caddo_Oklahoma_UnitedStates,1278.29
Canadian_Oklahoma_UnitedStates,896.63
Carter_Oklahoma_UnitedStates,822.18
Cherokee_Oklahoma_UnitedStates,749.41
Choctaw_Oklahoma_UnitedStates,770.36
Cimarron_Oklahoma_UnitedStates,1834.74
Cleveland_Oklahoma_UnitedStates,538.77
Coal_Oklahoma_UnitedStates,516.68
Comanche_Oklahoma_UnitedStates,1069.29
Cotton_Oklahoma_UnitedStates,632.65
Craig_Oklahoma_UnitedStates,761.35
Creek_Oklahoma_UnitedStates,950.14
Custer_Oklahoma_UnitedStates,988.82
Delaware_Oklahoma_UnitedStates,738.18
Dewey_Oklahoma_UnitedStates,999.48
Ellis_Oklahoma_UnitedStates,1231.52
Garfield_Oklahoma_UnitedStates,1058.47
Garvin_Oklahoma_UnitedStates,802.12
Grady_Oklahoma_UnitedStates,1100.5
Grant_Oklahoma_UnitedStates,1000.87
Greer_Oklahoma_UnitedStates,639.32
Harmon_Oklahoma_UnitedStates,537.19
Harper_Oklahoma_UnitedStates,1039.02
Haskell_Oklahoma_UnitedStates,576.52
Hughes_Oklahoma_UnitedStates,804.65
Jackson_Oklahoma_UnitedStates,802.65
Jefferson_Oklahoma_UnitedStates,758.83
Johnston_Oklahoma_UnitedStates,642.94
Kay_Oklahoma_UnitedStates,919.73
Kingfisher_Oklahoma_UnitedStates,898.16
Kiowa_Oklahoma_UnitedStates,1015.23
Latimer_Oklahoma_UnitedStates,722.08
Le Flore_Oklahoma_UnitedStates,1589.21
Lincoln_Oklahoma_UnitedStates,952.31
Logan_Oklahoma_UnitedStates,743.83
Love_Oklahoma_UnitedStates,514.0
McClain_Oklahoma_UnitedStates,570.7
McCurtain_Oklahoma_UnitedStates,1850.01
McIntosh_Oklahoma_UnitedStates,618.5
Major_Oklahoma_UnitedStates,954.99
Marshall_Oklahoma_UnitedStates,371.08
Mayes_Oklahoma_UnitedStates,655.39
Murray_Oklahoma_UnitedStates,416.46
Muskogee_Oklahoma_UnitedStates,810.45
Noble_Oklahoma_UnitedStates,731.9
Nowata_Oklahoma_UnitedStates,565.78
Okfuskee_Oklahoma_UnitedStates,618.57
Oklahoma_Oklahoma_UnitedStates,708.82
Okmulgee_Oklahoma_UnitedStates,697.35
Osage_Oklahoma_UnitedStates,2246.36
Ottawa_Oklahoma_UnitedStates,470.82
Pawnee_Oklahoma_UnitedStates,567.96
Payne_Oklahoma_UnitedStates,684.7
Pittsburg_Oklahoma_UnitedStates,1305.46
Pontotoc_Oklahoma_UnitedStates,720.44
Pottawatomie_Oklahoma_UnitedStates,787.67
Pushmataha_Oklahoma_UnitedStates,1395.84
Roger Mills_Oklahoma_UnitedStates,1141.14
Rogers_Oklahoma_UnitedStates,675.63
Seminole_Oklahoma_UnitedStates,632.84
Sequoyah_Oklahoma_UnitedStates,673.27
Stephens_Oklahoma_UnitedStates,870.24
Texas_Oklahoma_UnitedStates,2041.26
Tillman_Oklahoma_UnitedStates,871.13
Tulsa_Oklahoma_UnitedStates,570.25
Wagoner_Oklahoma_UnitedStates,561.56
Washington_Oklahoma_UnitedStates,415.45
Washita_Oklahoma_UnitedStates,1003.17
Woods_Oklahoma_UnitedStates,1286.45
Woodward_Oklahoma_UnitedStates,1242.4
Baker_Oregon_UnitedStates,3068.36
Benton_Oregon_UnitedStates,675.94
Clackamas_Oregon_UnitedStates,1870.32
Clatsop_Oregon_UnitedStates,829.05
Columbia_Oregon_UnitedStates,657.36
Coos_Oregon_UnitedStates,1596.17
Crook_Oregon_UnitedStates,2979.09
Curry_Oregon_UnitedStates,1627.46
Deschutes_Oregon_UnitedStates,3018.19
Douglas_Oregon_UnitedStates,5036.08
Gilliam_Oregon_UnitedStates,1204.81
Grant_Oregon_UnitedStates,4528.54
Harney_Oregon_UnitedStates,10133.17
Hood River_Oregon_UnitedStates,521.95
Jackson_Oregon_UnitedStates,2783.55
Jefferson_Oregon_UnitedStates,1780.79
Josephine_Oregon_UnitedStates,1639.67
Klamath_Oregon_UnitedStates,5941.05
Lake_Oregon_UnitedStates,8138.98
Lane_Oregon_UnitedStates,4553.12
Lincoln_Oregon_UnitedStates,979.77
Linn_Oregon_UnitedStates,2290.13
Malheur_Oregon_UnitedStates,9887.53
Marion_Oregon_UnitedStates,1182.33
Morrow_Oregon_UnitedStates,2031.61
Multnomah_Oregon_UnitedStates,431.3
Polk_Oregon_UnitedStates,740.79
Sherman_Oregon_UnitedStates,823.69
Tillamook_Oregon_UnitedStates,1102.58
Umatilla_Oregon_UnitedStates,3215.51
Union_Oregon_UnitedStates,2036.61
Wallowa_Oregon_UnitedStates,3146.19
Wasco_Oregon_UnitedStates,2381.52
Washington_Oregon_UnitedStates,724.23
Wheeler_Oregon_UnitedStates,1714.75
Yamhill_Oregon_UnitedStates,715.86
Adams_Pennsylvania_UnitedStates,518.67
Allegheny_Pennsylvania_UnitedStates,730.08
Armstrong_Pennsylvania_UnitedStates,653.2
Beaver_Pennsylvania_UnitedStates,434.71
Bedford_Pennsylvania_UnitedStates,1012.3
Berks_Pennsylvania_UnitedStates,856.51
Blair_Pennsylvania_UnitedStates,525.8
Bradford_Pennsylvania_UnitedStates,1147.4
Bucks_Pennsylvania_UnitedStates,604.31
Butler_Pennsylvania_UnitedStates,788.6
Cambria_Pennsylvania_UnitedStates,688.35
Cameron_Pennsylvania_UnitedStates,396.23
Carbon_Pennsylvania_UnitedStates,381.46
Centre_Pennsylvania_UnitedStates,1109.92
Chester_Pennsylvania_UnitedStates,750.51
Clarion_Pennsylvania_UnitedStates,600.83
Clearfield_Pennsylvania_UnitedStates,1144.72
Clinton_Pennsylvania_UnitedStates,887.98
Columbia_Pennsylvania_UnitedStates,483.11
Crawford_Pennsylvania_UnitedStates,1012.3
Cumberland_Pennsylvania_UnitedStates,545.46
Dauphin_Pennsylvania_UnitedStates,525.05
Delaware_Pennsylvania_UnitedStates,183.84
Elk_Pennsylvania_UnitedStates,827.36
Erie_Pennsylvania_UnitedStates,799.15
Fayette_Pennsylvania_UnitedStates,790.34
Forest_Pennsylvania_UnitedStates,427.19
Franklin_Pennsylvania_UnitedStates,772.22
Fulton_Pennsylvania_UnitedStates,437.55
Greene_Pennsylvania_UnitedStates,575.95
Huntingdon_Pennsylvania_UnitedStates,874.64
Indiana_Pennsylvania_UnitedStates,827.03
Jefferson_Pennsylvania_UnitedStates,652.43
Juniata_Pennsylvania_UnitedStates,391.35
Lackawanna_Pennsylvania_UnitedStates,459.08
Lancaster_Pennsylvania_UnitedStates,943.81
Lawrence_Pennsylvania_UnitedStates,358.18
Lebanon_Pennsylvania_UnitedStates,361.83
Lehigh_Pennsylvania_UnitedStates,345.17
Luzerne_Pennsylvania_UnitedStates,890.33
Lycoming_Pennsylvania_UnitedStates,1228.59
McKean_Pennsylvania_UnitedStates,979.2
Mercer_Pennsylvania_UnitedStates,672.58
Mifflin_Pennsylvania_UnitedStates,411.03
Monroe_Pennsylvania_UnitedStates,608.29
Montgomery_Pennsylvania_UnitedStates,483.04
Montour_Pennsylvania_UnitedStates,130.24
Northampton_Pennsylvania_UnitedStates,369.67
Northumberland_Pennsylvania_UnitedStates,458.37
Perry_Pennsylvania_UnitedStates,551.45
Philadelphia_Pennsylvania_UnitedStates,134.1
Pike_Pennsylvania_UnitedStates,544.96
Potter_Pennsylvania_UnitedStates,1081.32
Schuylkill_Pennsylvania_UnitedStates,778.63
Snyder_Pennsylvania_UnitedStates,328.71
Somerset_Pennsylvania_UnitedStates,1074.37
Sullivan_Pennsylvania_UnitedStates,449.94
Susquehanna_Pennsylvania_UnitedStates,823.44
Tioga_Pennsylvania_UnitedStates,1133.79
Union_Pennsylvania_UnitedStates,315.98
Venango_Pennsylvania_UnitedStates,674.28
Warren_Pennsylvania_UnitedStates,884.14
Washington_Pennsylvania_UnitedStates,856.99
Wayne_Pennsylvania_UnitedStates,725.6
Westmoreland_Pennsylvania_UnitedStates,1027.55
Wyoming_Pennsylvania_UnitedStates,397.32
York_Pennsylvania_UnitedStates,904.18
Bristol_Rhode Island_UnitedStates,24.16
Kent_Rhode Island_UnitedStates,168.53
Newport_Rhode Island_UnitedStates,102.39
Providence_Rhode Island_UnitedStates,409.5
Washington_Rhode Island_UnitedStates,329.24
Abbeville_South Carolina_UnitedStates,490.48
Aiken_South Carolina_UnitedStates,1071.03
Allendale_South Carolina_UnitedStates,408.09
Anderson_South Carolina_UnitedStates,715.43
Bamberg_South Carolina_UnitedStates,393.37
Barnwell_South Carolina_UnitedStates,548.39
Beaufort_South Carolina_UnitedStates,576.28
Berkeley_South Carolina_UnitedStates,1098.86
Calhoun_South Carolina_UnitedStates,381.15
Charleston_South Carolina_UnitedStates,916.09
Cherokee_South Carolina_UnitedStates,392.66
Chester_South Carolina_UnitedStates,580.66
Chesterfield_South Carolina_UnitedStates,799.08
Clarendon_South Carolina_UnitedStates,606.94
Colleton_South Carolina_UnitedStates,1056.49
Darlington_South Carolina_UnitedStates,561.15
Dillon_South Carolina_UnitedStates,404.87
Dorchester_South Carolina_UnitedStates,573.23
Edgefield_South Carolina_UnitedStates,500.41
Fairfield_South Carolina_UnitedStates,686.28
Florence_South Carolina_UnitedStates,799.96
Georgetown_South Carolina_UnitedStates,813.55
Greenville_South Carolina_UnitedStates,785.12
Greenwood_South Carolina_UnitedStates,454.73
Hampton_South Carolina_UnitedStates,559.9
Horry_South Carolina_UnitedStates,1133.9
Jasper_South Carolina_UnitedStates,655.32
Kershaw_South Carolina_UnitedStates,726.56
Lancaster_South Carolina_UnitedStates,549.16
Laurens_South Carolina_UnitedStates,713.8
Lee_South Carolina_UnitedStates,410.18
Lexington_South Carolina_UnitedStates,698.91
McCormick_South Carolina_UnitedStates,359.13
Marion_South Carolina_UnitedStates,489.23
Marlboro_South Carolina_UnitedStates,479.67
Newberry_South Carolina_UnitedStates,630.04
Oconee_South Carolina_UnitedStates,626.33
Orangeburg_South Carolina_UnitedStates,1106.1
Pickens_South Carolina_UnitedStates,496.41
Richland_South Carolina_UnitedStates,757.07
Saluda_South Carolina_UnitedStates,452.78
Spartanburg_South Carolina_UnitedStates,807.93
Sumter_South Carolina_UnitedStates,665.07
Union_South Carolina_UnitedStates,514.17
Williamsburg_South Carolina_UnitedStates,934.16
York_South Carolina_UnitedStates,680.6
Aurora_South Dakota_UnitedStates,708.43
Beadle_South Dakota_UnitedStates,1258.71
Bennett_South Dakota_UnitedStates,1184.71
Bon Homme_South Dakota_UnitedStates,563.7
Brookings_South Dakota_UnitedStates,792.21
Brown_South Dakota_UnitedStates,1712.98
Brule_South Dakota_UnitedStates,817.24
Buffalo_South Dakota_UnitedStates,471.38
Butte_South Dakota_UnitedStates,2249.9
Campbell_South Dakota_UnitedStates,733.68
Charles Mix_South Dakota_UnitedStates,1097.49
Clark_South Dakota_UnitedStates,957.6
Clay_South Dakota_UnitedStates,412.19
Codington_South Dakota_UnitedStates,688.5
Corson_South Dakota_UnitedStates,2469.69
Custer_South Dakota_UnitedStates,1557.0
Davison_South Dakota_UnitedStates,435.56
Day_South Dakota_UnitedStates,1027.87
Deuel_South Dakota_UnitedStates,622.69
Dewey_South Dakota_UnitedStates,2302.49
Douglas_South Dakota_UnitedStates,431.8
Edmunds_South Dakota_UnitedStates,1125.96
Fall River_South Dakota_UnitedStates,1739.92
Faulk_South Dakota_UnitedStates,981.75
Grant_South Dakota_UnitedStates,681.46
Gregory_South Dakota_UnitedStates,1014.96
Haakon_South Dakota_UnitedStates,1810.53
Hamlin_South Dakota_UnitedStates,507.23
Hand_South Dakota_UnitedStates,1436.61
Hanson_South Dakota_UnitedStates,434.51
Harding_South Dakota_UnitedStates,2671.38
Hughes_South Dakota_UnitedStates,741.56
Hutchinson_South Dakota_UnitedStates,812.9
Hyde_South Dakota_UnitedStates,860.52
Jackson_South Dakota_UnitedStates,1863.91
Jerauld_South Dakota_UnitedStates,526.23
Jones_South Dakota_UnitedStates,969.68
Kingsbury_South Dakota_UnitedStates,832.24
Lake_South Dakota_UnitedStates,563.28
Lawrence_South Dakota_UnitedStates,800.04
Lincoln_South Dakota_UnitedStates,577.28
Lyman_South Dakota_UnitedStates,1641.94
McCook_South Dakota_UnitedStates,574.2
McPherson_South Dakota_UnitedStates,1136.64
Marshall_South Dakota_UnitedStates,838.07
Meade_South Dakota_UnitedStates,3470.98
Mellette_South Dakota_UnitedStates,1307.31
Miner_South Dakota_UnitedStates,570.31
Minnehaha_South Dakota_UnitedStates,807.15
Moody_South Dakota_UnitedStates,519.39
Pennington_South Dakota_UnitedStates,2776.55
Perkins_South Dakota_UnitedStates,2870.48
Potter_South Dakota_UnitedStates,861.14
Roberts_South Dakota_UnitedStates,1101.04
Sanborn_South Dakota_UnitedStates,569.32
Shannon_South Dakota_UnitedStates,2093.9
Spink_South Dakota_UnitedStates,1503.93
Stanley_South Dakota_UnitedStates,1444.43
Sully_South Dakota_UnitedStates,1006.82
Todd_South Dakota_UnitedStates,1388.56
Tripp_South Dakota_UnitedStates,1612.45
Turner_South Dakota_UnitedStates,617.06
Union_South Dakota_UnitedStates,460.54
Walworth_South Dakota_UnitedStates,708.63
Yankton_South Dakota_UnitedStates,521.16
Ziebach_South Dakota_UnitedStates,1961.27
Anderson_Tennessee_UnitedStates,337.16
Bedford_Tennessee_UnitedStates,473.64
Benton_Tennessee_UnitedStates,394.14
Bledsoe_Tennessee_UnitedStates,406.43
Blount_Tennessee_UnitedStates,558.71
Bradley_Tennessee_UnitedStates,328.76
Campbell_Tennessee_UnitedStates,480.19
Cannon_Tennessee_UnitedStates,265.64
Carroll_Tennessee_UnitedStates,599.25
Carter_Tennessee_UnitedStates,341.2
Cheatham_Tennessee_UnitedStates,302.44
Chester_Tennessee_UnitedStates,285.74
Claiborne_Tennessee_UnitedStates,434.58
Clay_Tennessee_UnitedStates,236.54
Cocke_Tennessee_UnitedStates,434.57
Coffee_Tennessee_UnitedStates,428.96
Crockett_Tennessee_UnitedStates,265.54
Cumberland_Tennessee_UnitedStates,681.03
Davidson_Tennessee_UnitedStates,504.03
Decatur_Tennessee_UnitedStates,333.85
DeKalb_Tennessee_UnitedStates,304.35
Dickson_Tennessee_UnitedStates,489.9
Dyer_Tennessee_UnitedStates,512.33
Fayette_Tennessee_UnitedStates,704.79
Fentress_Tennessee_UnitedStates,498.61
Franklin_Tennessee_UnitedStates,554.54
Gibson_Tennessee_UnitedStates,602.74
Giles_Tennessee_UnitedStates,610.93
Grainger_Tennessee_UnitedStates,280.6
Greene_Tennessee_UnitedStates,622.17
Grundy_Tennessee_UnitedStates,360.53
Hamblen_Tennessee_UnitedStates,161.18
Hamilton_Tennessee_UnitedStates,542.43
Hancock_Tennessee_UnitedStates,222.34
Hardeman_Tennessee_UnitedStates,667.77
Hardin_Tennessee_UnitedStates,577.32
Hawkins_Tennessee_UnitedStates,486.98
Haywood_Tennessee_UnitedStates,533.11
Henderson_Tennessee_UnitedStates,520.07
Henry_Tennessee_UnitedStates,562.1
Hickman_Tennessee_UnitedStates,612.5
Houston_Tennessee_UnitedStates,200.29
Humphreys_Tennessee_UnitedStates,530.98
Jackson_Tennessee_UnitedStates,308.32
Jefferson_Tennessee_UnitedStates,274.08
Johnson_Tennessee_UnitedStates,298.48
Knox_Tennessee_UnitedStates,508.22
Lake_Tennessee_UnitedStates,165.78
Lauderdale_Tennessee_UnitedStates,471.99
Lawrence_Tennessee_UnitedStates,617.13
Lewis_Tennessee_UnitedStates,282.09
Lincoln_Tennessee_UnitedStates,570.34
Loudon_Tennessee_UnitedStates,229.22
McMinn_Tennessee_UnitedStates,430.13
McNairy_Tennessee_UnitedStates,562.86
Macon_Tennessee_UnitedStates,307.14
Madison_Tennessee_UnitedStates,557.12
Marion_Tennessee_UnitedStates,498.16
Marshall_Tennessee_UnitedStates,375.46
Maury_Tennessee_UnitedStates,613.14
Meigs_Tennessee_UnitedStates,195.12
Monroe_Tennessee_UnitedStates,635.57
Montgomery_Tennessee_UnitedStates,539.18
Moore_Tennessee_UnitedStates,129.22
Morgan_Tennessee_UnitedStates,522.18
Obion_Tennessee_UnitedStates,544.73
Overton_Tennessee_UnitedStates,433.48
Perry_Tennessee_UnitedStates,414.73
Pickett_Tennessee_UnitedStates,162.98
Polk_Tennessee_UnitedStates,434.68
Putnam_Tennessee_UnitedStates,401.1
Rhea_Tennessee_UnitedStates,315.38
Roane_Tennessee_UnitedStates,360.71
Robertson_Tennessee_UnitedStates,476.29
Rutherford_Tennessee_UnitedStates,619.36
Scott_Tennessee_UnitedStates,532.3
Sequatchie_Tennessee_UnitedStates,265.86
Sevier_Tennessee_UnitedStates,592.5
Shelby_Tennessee_UnitedStates,763.17
Smith_Tennessee_UnitedStates,314.29
Stewart_Tennessee_UnitedStates,459.33
Sullivan_Tennessee_UnitedStates,413.36
Sumner_Tennessee_UnitedStates,529.45
Tipton_Tennessee_UnitedStates,458.37
Trousdale_Tennessee_UnitedStates,114.19
Unicoi_Tennessee_UnitedStates,186.17
Union_Tennessee_UnitedStates,223.55
Van Buren_Tennessee_UnitedStates,273.42
Warren_Tennessee_UnitedStates,432.68
Washington_Tennessee_UnitedStates,326.47
Wayne_Tennessee_UnitedStates,734.1
Weakley_Tennessee_UnitedStates,580.36
White_Tennessee_UnitedStates,376.67
Williamson_Tennessee_UnitedStates,582.6
Wilson_Tennessee_UnitedStates,570.83
Anderson_Texas_UnitedStates,1062.6
Andrews_Texas_UnitedStates,1500.71
Angelina_Texas_UnitedStates,797.78
Aransas_Texas_UnitedStates,252.07
Archer_Texas_UnitedStates,903.11
Armstrong_Texas_UnitedStates,909.11
Atascosa_Texas_UnitedStates,1219.54
Austin_Texas_UnitedStates,646.51
Bailey_Texas_UnitedStates,826.8
Bandera_Texas_UnitedStates,790.96
Bastrop_Texas_UnitedStates,888.15
Baylor_Texas_UnitedStates,867.48
Bee_Texas_UnitedStates,880.24
Bell_Texas_UnitedStates,1051.02
Bexar_Texas_UnitedStates,1239.82
Blanco_Texas_UnitedStates,709.25
Borden_Texas_UnitedStates,897.44
Bosque_Texas_UnitedStates,982.98
Bowie_Texas_UnitedStates,885.01
Brazoria_Texas_UnitedStates,1357.7
Brazos_Texas_UnitedStates,585.45
Brewster_Texas_UnitedStates,6183.73
Briscoe_Texas_UnitedStates,900.0
Brooks_Texas_UnitedStates,943.36
Brown_Texas_UnitedStates,944.43
Burleson_Texas_UnitedStates,659.03
Burnet_Texas_UnitedStates,994.26
Caldwell_Texas_UnitedStates,545.26
Calhoun_Texas_UnitedStates,506.84
Callahan_Texas_UnitedStates,899.37
Cameron_Texas_UnitedStates,890.92
Camp_Texas_UnitedStates,195.83
Carson_Texas_UnitedStates,920.22
Cass_Texas_UnitedStates,936.96
Castro_Texas_UnitedStates,894.43
Chambers_Texas_UnitedStates,597.14
Cherokee_Texas_UnitedStates,1052.91
Childress_Texas_UnitedStates,696.41
Clay_Texas_UnitedStates,1088.72
Cochran_Texas_UnitedStates,775.15
Coke_Texas_UnitedStates,911.47
Coleman_Texas_UnitedStates,1261.95
Collin_Texas_UnitedStates,841.23
Collingsworth_Texas_UnitedStates,918.44
Colorado_Texas_UnitedStates,960.27
Comal_Texas_UnitedStates,559.48
Comanche_Texas_UnitedStates,937.75
Concho_Texas_UnitedStates,983.8
Cooke_Texas_UnitedStates,874.76
Coryell_Texas_UnitedStates,1052.07
Cottle_Texas_UnitedStates,900.56
Crane_Texas_UnitedStates,785.07
Crockett_Texas_UnitedStates,2807.33
Crosby_Texas_UnitedStates,900.2
Culberson_Texas_UnitedStates,3812.8
Dallam_Texas_UnitedStates,1503.26
Dallas_Texas_UnitedStates,871.28
Dawson_Texas_UnitedStates,900.31
Deaf Smith_Texas_UnitedStates,1496.87
